Date,Open,High,Low,Close,Volume
2008-03-06,31000,31250,30400,31050,3654790
2008-03-05,31900,32050,30950,31450,2580390
2008-03-04,32150,32300,31650,31800,1903600
2008-03-03,32600,32750,32200,32200,2224370
2008-02-29,33800,33900,33250,33250,2414820
2008-02-28,34650,34700,33900,34100,1528070
2008-02-27,34750,34900,34500,34600,1203450
2008-02-26,34450,34800,34300,34500,1495550
2008-02-25,33750,34550,33700,34500,1745940
2008-02-22,33800,33900,33200,33450,2231550
2008-02-21,34250,34500,33750,34100,1546270
2008-02-20,34750,34800,33950,34000,2712160
2008-02-19,35050,35250,34900,35000,1447780
2008-02-18,35250,35300,34800,34850,1740040
2008-02-15,35100,35300,34950,35150,2056530
2008-02-14,35000,35750,35000,35750,2209250
2008-02-13,35550,35700,34900,34900,1731070
2008-02-12,35800,35850,35350,35400,1099590
2008-02-11,35500,36200,35150,35900,2416910
2008-02-05,36300,36800,36100,36550,2214150
2008-02-04,37000,37300,36400,36800,4955980
2008-02-01,38300,38400,37300,37850,1428790
2008-01-31,37600,38350,37350,37800,1943550
2008-01-30,37450,37750,37050,37300,1112680
2008-01-29,37000,37900,37000,37350,1364300
2008-01-28,37450,37550,36950,36950,1366840
2008-01-25,37650,37900,37400,37850,1161740
2008-01-24,38050,38450,37550,37550,2251270
2008-01-23,38100,38250,37500,37900,1720300
2008-01-22,38350,38350,37550,38000,1983890
2008-01-21,38700,39000,38150,38750,1946300
2008-01-18,38450,39550,38150,39500,1738690
2008-01-17,37750,39250,37750,39050,2078520
2008-01-16,37700,38250,37250,37750,1492970
2008-01-15,37750,38100,37550,38000,1409800
2008-01-14,37300,37950,37300,37750,1289420
2008-01-11,38500,38500,37250,37300,1601790
2008-01-10,38300,38550,37600,37800,1644550
2008-01-09,38200,38500,37900,38500,885540
2008-01-08,38600,38900,38100,38300,1329310
2008-01-07,37900,39050,37800,38500,2433540
2008-01-04,38500,38950,37900,38350,1703760
2008-01-03,38500,38500,38100,38350,1855660
2008-01-02,39150,39400,38550,38650,2428760
2007-12-28,39700,39700,39150,39650,1930210
2007-12-27,41000,41050,39800,39900,3658130
2007-12-26,43200,43200,41500,41500,2142790
2007-12-24,42650,43550,42500,42950,1955620
2007-12-21,41500,42400,41450,42350,2054300
2007-12-20,40550,42050,39750,41300,3584510
2007-12-18,40050,41550,39750,40500,2146740
2007-12-17,40400,41200,40000,40400,2209060
2007-12-14,40800,41300,40500,40600,1827740
2007-12-13,41400,42400,40650,40650,3980040
2007-12-12,41500,42350,41050,41400,2280500
2007-12-11,41700,42650,41450,42100,2422090
2007-12-10,41300,42150,41250,41900,3046750
2007-12-07,40750,41700,40650,41300,4257300
2007-12-06,39400,40550,39350,40100,3826580
2007-12-05,38700,39700,38500,38950,1595190
2007-12-04,38600,39250,38600,38600,1157410
2007-12-03,38800,38850,38150,38400,1345130
2007-11-30,38900,39150,38600,38600,1441410
2007-11-29,38400,39400,38400,38500,2819010
2007-11-28,38050,38100,37700,37800,1285890
2007-11-27,37750,38050,37000,37700,2393860
2007-11-26,38100,38450,37550,38200,2122210
2007-11-23,38100,38400,37600,37700,2466510
2007-11-22,36750,37850,36600,37800,2078660
2007-11-21,38100,38200,37050,37250,3931310
2007-11-20,38800,38950,37900,38400,3329420
2007-11-19,40700,40800,39300,39300,3138320
2007-11-16,41300,41950,40100,40700,4614140
2007-11-15,39250,42100,39200,41200,9000450
2007-11-14,38600,39600,38100,38750,4914010
2007-11-13,37550,38650,37550,38100,2474650
2007-11-12,37450,38100,37100,37800,2519080
2007-11-09,37450,38550,37350,37900,2649410
2007-11-08,38100,38100,37450,37450,2457150
2007-11-07,38300,38650,38100,38200,1902520
2007-11-06,38050,38500,38050,38400,1202210
2007-11-05,38200,38300,37700,38200,2350950
2007-11-02,38850,39200,38300,38500,2445970
2007-11-01,39750,39800,39050,39250,1264040
2007-10-31,39800,39900,39150,39600,2549820
2007-10-30,40150,40300,39700,39950,1433120
2007-10-29,39650,40450,39550,40200,3600350
2007-10-26,39100,39450,38650,39450,2134280
2007-10-25,38900,39350,38400,38900,2010030
2007-10-24,39250,39350,38700,38750,2046050
2007-10-23,39500,39600,38600,39150,1345450
2007-10-22,39000,39450,38800,39250,2003510
2007-10-19,40000,40050,39200,39950,1598100
2007-10-18,40100,40600,39450,40000,1711330
2007-10-17,39750,40200,39250,39900,2232200
2007-10-16,40900,41000,39950,40050,2568810
2007-10-15,41500,41650,40800,41250,1821750
2007-10-12,41700,41700,41000,41350,1760930
2007-10-11,42500,42500,41300,41700,2399680
2007-10-10,41950,42450,41700,42250,1726610
2007-10-09,42150,42250,41750,41850,1505810
2007-10-08,43450,43600,42250,42400,1359350
2007-10-05,43000,43550,42650,42900,1225540
2007-10-04,43300,43600,42550,43000,2019430
2007-10-02,42800,43300,42650,43300,2366390
2007-10-01,42900,43050,42450,42450,1812950
2007-09-28,42500,42900,42200,42900,1971660
2007-09-27,41600,42700,41600,42250,2512180
2007-09-21,41450,41600,40900,40900,1443560
2007-09-20,41300,41800,40850,41400,2396590
2007-09-19,41500,41900,41100,41200,2256170
2007-09-18,41200,41200,40500,40850,1579850
2007-09-17,41350,41350,40750,41150,1355810
2007-09-14,41100,41450,40900,41350,1218710
2007-09-13,41250,41550,40600,41400,1318820
2007-09-12,41550,41700,40900,41000,1205310
2007-09-11,41500,41750,41050,41750,961060
2007-09-10,41300,41600,40900,41550,1613690
2007-09-07,41800,42300,41500,41900,1749980
2007-09-06,41350,42000,41050,41650,1503580
2007-09-05,41750,42400,41350,41350,1315220
2007-09-04,41600,42450,41450,41450,1303060
2007-09-03,41950,41950,41400,41550,1130530
2007-08-31,41100,42400,41000,41900,2492810
2007-08-30,41350,41600,40900,40900,1320200
2007-08-29,40500,40750,40400,40750,1602400
2007-08-28,41400,41450,40850,41300,999390
2007-08-27,41550,41850,40850,41400,1132970
2007-08-24,40750,41300,40400,41100,1192760
2007-08-23,40850,41700,40750,41000,1824670
2007-08-22,40700,40850,40250,40250,1206960
2007-08-21,40850,40900,40300,40600,1943110
2007-08-20,41100,41200,40300,40750,2599090
2007-08-17,40800,40800,39600,40150,2810520
2007-08-16,40950,41350,40100,40900,3395270
2007-08-14,42000,42300,41650,42250,1547800
2007-08-13,42000,42600,41550,42600,1597420
2007-08-10,42000,42200,41250,41550,2185400
2007-08-09,43000,43500,42750,42850,1859090
2007-08-08,41900,43400,41800,42600,3247790
2007-08-07,41800,42350,41200,41500,1826620
2007-08-06,41300,41650,41100,41500,1463070
2007-08-03,42050,42650,41700,42400,1919730
2007-08-02,42900,43000,41200,42200,2510520
2007-08-01,43500,43800,41650,43000,3049420
2007-07-31,44150,44200,43250,44200,1556330
2007-07-30,43200,44400,42900,44150,1642840
2007-07-27,44750,45150,43300,43400,3307090
2007-07-26,47400,47400,45700,45900,2660760
2007-07-25,46900,47750,46650,47700,1809640
2007-07-24,47250,47800,46550,47700,2138910
