Date,Open,High,Low,Close,Volume
2016-04-21,43100,43200,42600,42900,726052
2016-04-20,43000,43150,42550,42900,731309
2016-04-19,42200,42850,42200,42600,994492
2016-04-18,41050,42300,41050,41950,1218540
2016-04-15,42500,42500,41400,41750,1237128
2016-04-14,40600,42100,40500,42100,3233729
2016-04-12,39900,40000,39350,39800,602086
2016-04-11,39250,39900,39050,39900,593146
2016-04-08,39750,39750,39100,39450,742469
2016-04-07,39800,40000,39500,40000,759345
2016-04-06,40200,40350,39100,39350,1027268
2016-04-05,39750,39900,39400,39750,835536
2016-04-04,40250,40250,39650,39750,717747
2016-04-01,40300,40400,39500,39900,1065116
2016-03-31,40100,40500,39950,40500,1611394
2016-03-30,40650,40750,40000,40500,953403
2016-03-29,41000,41600,40900,41250,671746
2016-03-28,41000,41300,40750,41100,382980
2016-03-25,41000,41500,40800,41300,553448
2016-03-24,41000,41600,40950,41550,831744
2016-03-23,41250,41500,40900,41350,860690
2016-03-22,41850,41900,41050,41600,917904
2016-03-21,41100,41950,41100,41900,711363
2016-03-18,41650,41900,41300,41750,1037374
2016-03-17,41600,41750,41250,41600,937533
2016-03-16,41000,41600,40850,41350,624966
2016-03-15,41350,41350,40550,40800,391780
2016-03-14,41600,41750,41000,41150,723618
2016-03-11,40150,41000,40100,40750,1007848
2016-03-10,40050,40400,39700,40100,994727
2016-03-09,40050,40100,39400,40050,466435
2016-03-08,39650,40150,39350,40000,856285
2016-03-07,39700,40300,39600,39800,1193016
2016-03-04,38950,39800,38900,39150,1276036
2016-03-03,39000,39000,38500,38650,1016108
2016-03-02,38800,39000,38150,38300,1303025
2016-02-29,38750,39100,37950,37950,1150450
2016-02-26,38950,39150,38700,38850,794603
2016-02-25,38950,39550,38500,39000,781647
2016-02-24,39000,39300,38750,39300,453180
2016-02-23,39300,39450,38750,39050,936384
2016-02-22,39300,39700,38950,39000,773255
2016-02-19,39800,40350,39000,39750,793711
2016-02-18,40650,41000,39800,40000,1127201
2016-02-17,39700,40850,39550,40600,933887
2016-02-16,39750,40100,38950,39950,653309
2016-02-15,39100,40150,38400,40000,1564936
2016-02-12,38000,38900,37350,38650,1681223
2016-02-11,37850,38950,37850,38650,1039982
2016-02-05,38550,40250,38500,39650,1830954
2016-02-04,36800,38400,36800,38150,860180
2016-02-03,37400,37600,36800,36800,872355
2016-02-02,38500,38850,38000,38000,623494
2016-02-01,38250,39150,38250,39100,724129
2016-01-29,38000,38600,37850,38600,935037
2016-01-28,37150,38700,37100,38700,737279
2016-01-27,37500,38050,37500,37850,673068
2016-01-26,37650,37700,36400,37400,617884
2016-01-25,37750,38400,37550,37650,771936
2016-01-22,36700,37750,36700,37550,887295
2016-01-21,36200,37050,36200,36600,778304
2016-01-20,36800,37350,36000,36100,637628
2016-01-19,37550,37700,36650,36950,793431
2016-01-18,36650,38050,36600,37750,854496
2016-01-15,38400,38550,36800,37100,1177530
2016-01-14,38500,38550,37900,38400,924793
2016-01-13,38850,39050,38500,38900,599124
2016-01-12,38300,38700,38300,38500,494183
2016-01-11,38450,38750,38200,38200,584416
2016-01-08,38000,39000,38000,38700,640717
2016-01-07,39000,39250,38550,38650,531859
2016-01-06,39050,39500,38750,39050,560114
2016-01-05,39300,39900,39050,39400,712255
2016-01-04,39000,39350,38550,39000,860293
2015-12-30,40200,40350,39500,39550,678810
2015-12-29,40000,40200,39650,40150,423091
2015-12-28,41200,41350,40300,40300,759383
2015-12-24,41000,41400,40950,41150,552061
2015-12-23,40750,41150,40600,40900,639054
2015-12-22,40750,40850,40550,40600,556985
2015-12-21,40700,41200,40450,40750,657700
2015-12-18,41350,41800,40700,40700,952921
2015-12-17,42350,42400,41200,41350,625555
2015-12-16,42150,42200,41650,42150,747230
2015-12-15,41150,41500,40700,41500,794848
2015-12-14,41200,41400,40650,40650,691757
2015-12-11,41600,41600,40700,41150,616350
2015-12-10,40200,41700,39600,41700,1094964
2015-12-09,40500,40650,40000,40050,541955
2015-12-08,40700,40950,40200,40200,470100
2015-12-07,41150,41150,40400,40450,536258
2015-12-04,40500,40950,40300,40600,568971
2015-12-03,41950,41950,40550,40750,901666
2015-12-02,41900,41950,41100,41600,601777
2015-12-01,41400,41900,41100,41800,789915
2015-11-30,41650,42000,40750,41450,1954898
2015-11-27,41950,42100,41750,41800,702967
2015-11-26,42450,42750,41850,41950,664961
2015-11-25,42200,42700,42000,42300,587900
2015-11-24,42250,42850,42200,42650,650721
2015-11-23,42700,43300,42500,42600,601877
2015-11-20,42850,43350,42500,43200,395120
2015-11-19,42800,43400,42100,43350,495284
2015-11-18,42300,42750,41600,42700,530438
2015-11-17,42500,42650,41700,42100,630810
2015-11-16,41100,42100,41100,41300,530690
2015-11-13,42900,43150,42150,42200,815976
2015-11-12,42500,43400,42450,42900,329850
2015-11-11,42850,43450,42350,42900,412376
2015-11-10,43550,44150,43050,43350,448258
2015-11-09,43900,44250,43450,44000,373706
2015-11-06,43700,44100,43400,43800,286807
2015-11-05,44150,44400,43550,43650,557175
2015-11-04,44600,44600,43850,44250,679643
2015-11-03,43600,44300,43550,44200,905689
2015-11-02,44500,44500,43450,44300,845492
2015-10-30,43300,43800,42850,43550,994884
2015-10-29,43200,43600,42500,42600,585615
2015-10-28,42000,43650,42000,43200,673466
2015-10-27,43300,44400,43150,43750,679579
2015-10-26,44600,44750,43150,43200,885456
2015-10-23,44300,44450,43650,44250,732650
2015-10-22,44500,44600,43600,43850,894904
2015-10-21,43250,43900,43200,43850,907953
2015-10-20,43000,43500,42850,43200,791342
2015-10-19,42850,43150,42350,43000,541940
2015-10-16,42600,42650,42300,42650,634674
2015-10-15,41450,42700,41450,42300,837574
2015-10-14,42000,42350,41500,41800,477671
2015-10-13,42150,42450,41650,42000,720544
2015-10-12,40900,42500,40700,42450,1584174
2015-10-08,40750,41200,40400,41200,814759
2015-10-07,40550,41000,40550,40550,510882
2015-10-06,40550,41100,40550,41050,595915
2015-10-05,40900,41200,40250,40300,664981
2015-10-02,41650,41700,40700,40800,589966
2015-10-01,41700,41700,40500,41350,909037
2015-09-30,40350,41400,40000,41400,1595525
2015-09-25,40850,40900,40300,40450,597897
2015-09-24,40200,40600,40200,40500,542488
2015-09-23,40450,41350,40300,40400,1330474
2015-09-22,41000,41250,40750,41050,728103
2015-09-21,40600,41100,40400,41000,535094
2015-09-18,41500,41550,40500,40950,1108184
2015-09-17,41950,42700,41450,42650,1513315
2015-09-16,40850,41950,40650,41950,1051256
2015-09-15,40800,40850,40250,40500,713187
2015-09-14,40800,41100,40250,40550,620417
2015-09-11,40500,41150,40000,40800,681015
2015-09-10,40000,41250,39950,41250,1235947
2015-09-09,39400,40450,39300,40350,995997
2015-09-08,39150,39400,38900,39200,409645
2015-09-07,38750,39300,38750,39000,567895
2015-09-04,39300,39350,38800,39000,644640
2015-09-03,39450,39600,39050,39250,819148
2015-09-02,39000,39600,39000,39350,719452
2015-09-01,39350,39850,39350,39450,676447
2015-08-31,39900,40150,39250,39550,1355765
2015-08-28,39800,40500,39700,40200,1362573
2015-08-27,39700,39850,39150,39600,1726062
2015-08-26,39250,39850,38700,39650,1474089
2015-08-25,40000,40900,38750,40200,1617877
2015-08-24,41450,41550,39500,40250,1821894
2015-08-21,41900,42350,41100,42000,1665194
2015-08-20,41850,42250,41400,41950,790087
2015-08-19,42300,43200,42250,42450,1007695
2015-08-18,41600,42900,41200,42650,1051182
2015-08-17,41000,41950,40800,41300,833597
2015-08-13,42250,42600,41000,41000,1378905
2015-08-12,43000,43400,42100,42700,875955
2015-08-11,43200,43500,42850,43000,1295780
2015-08-10,42300,42950,42100,42700,703698
2015-08-07,42100,42400,41500,42350,816683
2015-08-06,41850,42150,41500,41500,662485
2015-08-05,42300,42650,41400,41500,824418
2015-08-04,42700,43200,42100,42700,892106
2015-08-03,42150,42850,41700,41900,541254
2015-07-31,42600,42900,41800,42000,1146656
2015-07-30,40500,42400,40450,42150,1609940
2015-07-29,40050,40700,40050,40300,606261
2015-07-28,40400,40850,40050,40450,864108
2015-07-27,39000,40500,38750,40200,996249
2015-07-24,39800,39950,38950,39350,774893
2015-07-23,40850,40900,39800,40000,891410
2015-07-22,39600,39850,39200,39550,693447
2015-07-21,39450,40000,39450,39850,684130
2015-07-20,39100,39500,39000,39400,490046
2015-07-17,40400,40450,39300,39400,616858
2015-07-16,39500,40250,39350,40100,1297255
2015-07-15,41200,41300,39000,39300,2118100
2015-07-14,40300,41350,40300,40850,808182
2015-07-13,39600,40650,40650,40650,966066
2015-07-10,39400,39450,38900,39150,600367
2015-07-09,38950,39350,38700,39350,771434
2015-07-08,40100,40200,39200,39200,566908
2015-07-07,39050,39950,39050,39950,962211
2015-07-06,39900,39900,39100,39200,1051303
2015-07-03,40500,40600,40100,40200,823894
2015-07-02,40900,41000,40200,40250,1425593
2015-07-01,41500,41850,41150,41200,790530
2015-06-30,41550,41800,41150,41550,846854
2015-06-29,40850,41750,40350,41750,1181121
2015-06-26,41100,42300,40600,41600,971838
2015-06-25,41450,41750,40500,40500,883814
2015-06-24,41050,41550,40950,41450,659599
2015-06-23,40350,41800,40200,40800,895526
2015-06-22,39900,40450,39900,40250,415167
2015-06-19,40250,40400,40000,40000,656326
2015-06-18,40450,40850,40050,40150,601338
2015-06-17,40150,40750,40000,40450,900210
2015-06-16,40500,40900,40150,40150,869616
2015-06-15,41550,41550,40750,40800,446445
2015-06-12,42200,42250,41050,41600,736028
2015-06-11,42100,42750,41550,42200,1499553
2015-06-10,41200,42200,40850,42100,1116925
2015-06-09,40600,41100,40400,40800,475014
2015-06-08,40000,41050,40000,40950,383457
2015-06-05,40750,40750,40100,40100,533768
2015-06-04,40750,41150,40550,40600,744962
2015-06-03,40950,41450,40800,41150,716121
2015-06-02,41000,41250,40550,40550,670593
2015-06-01,41800,41800,40600,40900,782606
2015-05-29,41000,41900,40500,41900,1493486
2015-05-28,40500,41500,40000,40950,1668253
2015-05-27,41200,41600,40100,40200,2115895
2015-05-26,42500,42600,41750,41800,689305
2015-05-22,42550,43250,42500,42800,812880
2015-05-21,43150,43500,42650,42750,761735
2015-05-20,43000,43700,42900,43650,570230
2015-05-19,43550,43800,43000,43000,818417
2015-05-18,44600,44600,43700,43850,483651
2015-05-15,45050,45700,44300,44450,638758
2015-05-14,44100,45500,43800,45500,855692
2015-05-13,44350,45150,44350,44850,931689
2015-05-12,43900,45300,43600,45000,705828
2015-05-11,44700,44700,43900,43900,524896
2015-05-08,44550,45100,43550,43950,749472
2015-05-07,45550,45650,43750,44350,1139612
2015-05-06,45100,46250,44900,45800,857264
2015-05-04,44900,46200,44650,46000,879855
2015-04-30,45800,45900,44200,44200,1063216
2015-04-29,44000,45650,44000,45400,876641
2015-04-28,44950,45300,44050,44050,682890
2015-04-27,46100,46250,44700,44950,1052250
2015-04-24,44900,47050,44900,45400,2472043
2015-04-23,44200,45150,43350,44700,2194301
2015-04-22,42800,43100,42600,43100,1064922
2015-04-21,43050,43050,42350,42600,674094
2015-04-20,42700,43350,42450,42950,899290
2015-04-17,43000,43200,42650,43050,977918
2015-04-16,41800,42750,41100,42650,1241720
2015-04-15,43600,43600,41700,41900,1653283
2015-04-14,41050,43400,41000,42950,2696853
2015-04-13,40700,41300,40150,41100,1896012
2015-04-10,39750,40500,39500,40350,1429732
2015-04-09,39800,39850,39000,39300,1300669
2015-04-08,39900,39950,39050,39400,1760292
2015-04-07,40800,41000,39900,40050,1184367
2015-04-06,41200,41300,40700,40750,740617
2015-04-03,41050,41450,41050,41400,424603
2015-04-02,41000,41250,40950,41100,846163
2015-04-01,42100,42300,41000,41200,596629
2015-03-31,41750,42100,41500,41950,954958
2015-03-30,41950,42450,41000,41200,1117744
2015-03-27,41250,42300,41200,42300,764082
2015-03-26,40700,42000,40650,41800,1005806
2015-03-25,41500,41800,40800,40850,1673890
2015-03-24,42950,43200,41700,41750,1533402
2015-03-23,43950,44200,43350,43350,1357077
2015-03-20,43600,44000,43350,44000,1590020
2015-03-19,43150,43450,42550,43450,986101
2015-03-18,42750,43200,42500,42650,1129281
2015-03-17,41750,42700,41650,42500,1478064
2015-03-16,41300,41800,40650,41350,921245
2015-03-13,42300,42400,41050,41100,1466698
2015-03-12,40850,42600,40650,42000,2984136
2015-03-11,41050,41750,41050,41100,1877345
2015-03-10,41100,42250,40900,42000,1239206
2015-03-09,41500,41700,40800,40900,1218869
2015-03-06,42050,42100,41300,41500,1383758
2015-03-05,41600,42100,41600,41850,861706
2015-03-04,42250,42850,41550,41550,1144428
2015-03-03,42450,43000,42250,42300,892245
2015-03-02,43500,43850,42200,42200,980718
2015-02-27,43550,44000,43450,43700,882163
2015-02-26,43650,44000,43450,43550,683335
2015-02-25,43850,44300,43300,44050,695428
2015-02-24,43750,43800,42700,43800,883418
2015-02-23,43850,44100,42900,43250,698890
2015-02-17,42900,43600,42500,43350,512531
2015-02-16,42500,43000,42450,42800,307667
2015-02-13,41250,42900,41250,42900,823058
2015-02-12,42000,42350,41050,41250,1392738
2015-02-11,41900,42850,41900,42200,1239470
2015-02-10,42100,42450,41700,41900,1113253
2015-02-09,42700,43150,41750,41850,1482879
2015-02-06,43100,43600,42600,43200,978121
2015-02-05,45000,45000,43100,43250,2153596
2015-02-04,46050,46150,45400,45700,771476
2015-02-03,45200,46300,44650,45500,994870
2015-02-02,44000,45000,44000,44750,727831
2015-01-30,45650,46000,44750,45000,962680
2015-01-29,44550,45900,44150,45600,872368
2015-01-28,45950,46050,44700,44850,1191124
2015-01-27,46950,46950,45500,46650,933841
2015-01-26,45550,46700,45150,46450,873362
2015-01-23,44700,45850,44650,45550,975420
2015-01-22,44000,44300,43850,44150,501728
2015-01-21,44000,44100,43550,44100,603430
2015-01-20,43200,43800,43200,43600,303001
2015-01-19,43050,43900,42950,43150,395271
2015-01-16,42500,43500,42150,43000,699780
2015-01-15,44000,44150,43000,43300,915704
2015-01-14,43800,44300,43500,43850,635655
2015-01-13,43050,44400,43050,43750,589562
2015-01-12,44150,44700,43400,43500,643739
2015-01-09,45150,45700,44450,45050,680384
2015-01-08,42500,45000,42300,44700,1473737
2015-01-07,42850,43100,42400,42500,1070630
2015-01-06,43800,43900,43200,43550,896988
2015-01-05,44600,44650,43250,44200,1063480
2015-01-02,44150,45150,44100,44500,799751
2014-12-30,46300,46550,44450,44450,991433
2014-12-29,47100,47100,46400,46400,408417
2014-12-26,47250,47600,47050,47600,520721
2014-12-24,46550,47350,46550,47250,488801
2014-12-23,47000,47100,46600,47000,470647
2014-12-22,47800,47800,46950,47000,570306
2014-12-19,48000,48100,47200,47600,660536
2014-12-18,47450,47550,46800,47400,686481
2014-12-17,47200,47650,46950,46950,722758
2014-12-16,47350,48050,46800,47100,1040473
2014-12-15,48000,48200,47300,47700,436808
2014-12-12,49100,49100,47500,48150,1078443
2014-12-11,47300,48700,47300,48700,981729
2014-12-10,48300,48700,47900,48250,844806
2014-12-09,48500,48900,48250,48700,684570
2014-12-08,48500,49450,48500,48950,625787
2014-12-05,49000,49400,48750,49150,532240
2014-12-04,49450,49750,49000,49100,637323
2014-12-03,49100,49500,48850,49200,608713
2014-12-02,49450,49450,48600,49150,904775
2014-12-01,48700,49750,48700,49450,829807
2014-11-28,49800,49950,49300,49600,415127
2014-11-27,49000,49950,49000,49600,272057
2014-11-26,50100,50300,49500,50000,652734
2014-11-25,50000,50300,49150,49300,1141003
2014-11-24,49800,50300,49300,49900,686194
2014-11-21,49500,49600,48550,49000,685943
2014-11-20,48850,49400,48350,49250,664398
2014-11-19,48650,49300,48500,49300,627480
2014-11-18,48200,48450,47700,48100,637041
2014-11-17,47850,48950,47200,48600,418951
2014-11-14,49000,49450,47850,47900,949376
2014-11-13,49400,49900,49050,49600,715861
2014-11-12,49600,49950,49000,49250,544433
2014-11-11,49700,49700,48600,48850,700904
2014-11-10,49600,49750,48750,48750,366292
2014-11-07,50000,50100,49050,49400,408711
2014-11-06,49150,50200,48650,50000,520409
2014-11-05,50200,50800,49050,49300,865722
2014-11-04,50100,51100,49900,50400,742109
2014-11-03,50800,51200,49400,49400,778142
2014-10-31,51900,52000,49950,50300,775385
2014-10-30,50800,51500,49850,51500,1432419
2014-10-29,50300,51900,49750,51400,2111103
2014-10-28,47550,48200,47350,47650,712621
2014-10-27,46800,48300,46800,47650,724119
2014-10-24,47550,48050,46350,46650,725592
2014-10-23,48800,48850,47300,47800,816837
2014-10-22,48000,49100,47150,49100,860436
2014-10-21,47650,47650,45650,46950,909305
