Date,Open,High,Low,Close,Volume
2016-08-18,142000,149500,140500,148500,1032804
2016-08-17,144000,144000,140000,142000,266219
2016-08-16,144000,145000,143500,144000,259282
2016-08-12,143500,144500,143000,143000,220676
2016-08-11,143000,144000,141000,143500,274258
2016-08-10,142500,143000,141500,142000,251893
2016-08-09,143000,144000,141000,142500,294161
2016-08-08,139500,143000,139500,143000,507800
2016-08-05,137000,139500,136500,139500,458632
2016-08-04,135000,136500,134000,136500,232004
2016-08-03,135500,136000,133500,134500,264939
2016-08-02,135500,137000,134500,135500,309370
2016-08-01,134000,136500,134000,135500,264195
2016-07-29,136500,137500,135000,135500,294283
2016-07-28,138500,139000,135500,138000,429207
2016-07-27,135500,137500,135000,137500,407961
2016-07-26,133000,136000,133000,135500,292613
2016-07-25,133500,134500,133000,133500,195752
2016-07-22,131500,134500,130500,133500,226893
2016-07-21,134500,135000,132500,133000,254666
2016-07-20,135000,135500,133000,134500,278736
2016-07-19,133000,135500,133000,135000,500752
2016-07-18,133000,133500,131500,133000,286147
2016-07-15,132000,134000,131500,133000,369026
2016-07-14,132500,132500,130500,131500,310033
2016-07-13,132500,133000,130500,131500,301929
2016-07-12,130000,133000,129500,132000,677763
2016-07-11,128000,129500,126500,129500,454904
2016-07-08,128000,129500,125500,126000,348478
2016-07-07,125000,128500,125000,128000,472493
2016-07-06,127000,127000,123000,124000,389525
2016-07-05,123000,127500,123000,127000,629879
2016-07-04,123500,125000,122000,123500,318416
2016-07-01,121500,124000,121000,123000,464378
2016-06-30,118500,127500,117500,123000,2227761
2016-06-29,117000,120000,116500,117500,320462
2016-06-28,113500,116500,113000,116000,305234
2016-06-27,113000,115500,112500,114500,500176
2016-06-24,123000,123000,114000,116000,992925
2016-06-23,121500,122500,121000,122000,206852
2016-06-22,121000,122500,120500,122000,166036
2016-06-21,122500,123000,120500,121500,232186
2016-06-20,120500,124000,120000,122000,319719
2016-06-17,116000,121000,116000,119500,522897
2016-06-16,117000,118500,115500,115500,300966
2016-06-15,117500,119000,115000,116000,348017
2016-06-14,121000,121500,117000,118000,425294
2016-06-13,123500,124000,121000,121000,255895
2016-06-10,123000,124500,122500,124500,233698
2016-06-09,124500,124500,122000,123000,506926
2016-06-08,125500,126000,122000,124500,478695
2016-06-07,121500,126000,121500,125500,906168
2016-06-03,117500,122500,115000,122000,1517174
