Date,Open,High,Low,Close,Volume
2006-01-26,34900,36750,34300,36750,18925359
2006-01-25,35300,35850,34000,34000,15537952
2006-01-24,31850,33500,30700,33500,15974226
2006-01-23,31300,32600,29600,31150,15530465
2006-01-20,34400,35200,32100,32300,16771296
2006-01-19,33300,34650,33250,34400,18428496
2006-01-18,35200,35700,32850,33000,19665484
2006-01-17,37650,38100,35650,36200,10257599
2006-01-16,38700,38750,37450,37750,8045638
2006-01-13,36900,38100,36400,38100,10008442
2006-01-12,37950,38450,37400,37700,9289258
2006-01-11,37950,38150,36600,37350,9532302
2006-01-10,37600,38600,37450,38000,16155952
2006-01-09,35600,36750,35450,36750,13652495
2006-01-06,34950,35850,34850,35050,12707206
2006-01-05,35900,36000,33600,34600,21566179
2006-01-04,38250,39050,35300,35300,23140068
2006-01-03,38100,38400,36850,38100,13834043
2006-01-02,36100,37650,35850,37600,13366196
2005-12-29,33350,35300,33350,35300,12846374
2005-12-28,32600,33600,32500,33200,8378076
2005-12-27,34000,34100,32950,33000,10205945
2005-12-26,33900,34050,32950,33850,13141028
2005-12-23,33950,34400,33050,33450,14205763
2005-12-22,31500,34150,31400,32900,27211979
2005-12-21,30400,31300,30350,31000,13220569
2005-12-20,30300,31050,30100,30300,12219195
2005-12-19,29300,30850,28800,30700,16470978
2005-12-16,29000,30200,28450,28900,15461504
2005-12-15,28250,29800,27800,29450,23126083
2005-12-14,26300,27750,26250,27450,21078644
2005-12-13,26100,26650,25950,26050,10798436
2005-12-12,25650,26250,25650,25700,10240490
2005-12-09,26500,27050,25700,25700,12589275
2005-12-08,26400,27050,25800,26600,15973488
2005-12-07,24750,27400,24250,26600,33017389
2005-12-06,23950,25000,23450,24750,11957523
2005-12-05,23900,24400,23850,24200,9915868
2005-12-02,23550,23800,23250,23600,13751933
2005-12-01,21900,22650,21900,22600,10351177
2005-11-30,21750,22100,21700,21900,9063805
2005-11-29,21800,21950,21350,21750,7874526
2005-11-28,21100,22100,21000,21950,14492305
2005-11-25,21350,21750,21050,21100,10973571
2005-11-24,22200,22350,21250,21400,13015120
2005-11-23,21850,22350,21700,22150,16006345
2005-11-22,22800,23400,21150,21450,27815334
2005-11-21,23650,23850,23200,23400,7496586
2005-11-18,24550,24600,23000,23250,12485615
2005-11-17,24300,24550,23850,24250,6512567
2005-11-16,23900,24800,23900,24250,11228000
2005-11-15,23650,24000,23200,23950,8906111
2005-11-14,22900,24100,22750,23850,16150220
2005-11-11,22500,22800,22250,22750,10273758
2005-11-10,21850,22150,21800,22050,6719368
2005-11-09,21550,22150,21550,21800,6406155
2005-11-08,22100,22150,21500,21700,6461116
2005-11-07,21450,22000,21300,22000,15054011
2005-11-04,20500,21300,20400,21150,18118348
2005-11-03,20200,20400,19950,20000,11475802
2005-11-02,19600,19750,19300,19650,9642744
2005-11-01,19200,19800,19200,19550,15149725
2005-10-31,19300,19400,19050,19050,10932690
2005-10-28,19350,19650,19000,19000,11611441
2005-10-27,19850,20350,19600,19700,67108666
2005-10-26,22500,22500,20850,20950,20171588
