Date,Open,High,Low,Close,Volume
2008-09-09,93500,93700,89800,90000,543780
2008-09-08,91600,93900,91600,93900,544110
2008-09-05,90800,91900,89100,91000,334773
2008-09-04,91700,92000,89000,91600,244527
2008-09-03,91100,94000,89600,90600,475574
2008-09-02,91200,92100,90700,92000,345688
2008-09-01,90000,92300,89700,91200,444886
2008-08-29,90900,92000,90400,91000,364657
2008-08-28,90000,90300,87700,89900,305109
2008-08-27,91000,91500,88700,90500,362812
2008-08-26,88000,90900,87800,90900,482912
2008-08-25,90000,90500,88400,89100,260758
2008-08-22,89700,90000,87200,90000,349740
2008-08-21,90000,90000,88200,89000,226553
2008-08-20,88300,89800,88000,88600,240009
2008-08-19,88400,88500,86400,88200,251705
2008-08-18,88900,88900,86500,88500,373371
2008-08-14,89500,90600,88500,88900,325009
2008-08-13,88900,89800,88000,89300,221551
2008-08-12,91500,91500,88800,88800,192507
2008-08-11,90500,91500,90000,90000,313417
2008-08-08,88400,90800,88100,89500,387777
2008-08-07,89000,90000,87500,88100,297796
2008-08-06,88600,90000,87500,88500,386390
2008-08-05,86000,88900,86000,87500,362003
2008-08-04,88900,88900,85000,87300,277858
2008-08-01,89000,89200,86700,88000,348313
2008-07-31,90500,90500,87500,88700,481699
2008-07-30,88000,90100,87300,88800,750746
2008-07-29,84000,86800,82000,86100,701472
2008-07-28,85200,85800,84100,85800,321993
2008-07-25,84000,85500,83100,84900,467755
2008-07-24,82200,85400,82200,85000,746378
2008-07-23,81000,83300,80500,81800,779527
2008-07-22,79300,80800,79300,80300,190992
2008-07-21,78300,80400,78200,79800,533648
2008-07-18,78000,79100,76900,77300,251946
2008-07-17,78300,78900,77000,77000,272225
2008-07-16,76200,77900,76000,77000,302910
2008-07-15,77700,78000,75600,76400,313367
2008-07-14,78900,79300,77600,78200,313342
2008-07-11,78600,79600,77000,78900,469762
2008-07-10,78000,78500,76700,78000,595116
2008-07-09,80700,80900,76900,78000,738697
2008-07-08,80800,81300,78500,79700,407589
2008-07-07,80500,82800,79400,81300,330083
2008-07-04,81500,82800,80800,80800,246497
2008-07-03,80800,82300,80400,81500,395456
2008-07-02,83500,83800,80600,81800,360938
2008-07-01,83800,84500,81400,82700,670792
2008-06-30,84800,85500,83400,84700,398443
2008-06-27,87000,87100,84900,85700,529853
2008-06-26,89000,89200,87800,88800,208775
2008-06-25,88800,89300,87400,89000,264694
2008-06-24,87300,89200,87100,88400,305658
2008-06-23,88000,88600,87500,88100,383571
2008-06-20,90100,90600,87000,89200,371017
2008-06-19,90000,90000,88900,90000,253788
2008-06-18,91000,92200,89700,91000,349371
2008-06-17,90900,91300,89900,91000,536518
2008-06-16,87500,90100,86300,90000,771156
2008-06-13,84600,86500,83300,85700,516861
2008-06-12,85400,85900,84000,84000,444542
2008-06-11,86500,87100,85000,86600,336806
2008-06-10,87000,87200,84100,85700,459273
2008-06-09,85600,88200,85600,87200,263827
2008-06-05,87300,88600,86400,88400,269576
2008-06-04,86400,88600,86200,87700,346064
2008-06-03,88500,89300,86100,86400,568632
2008-06-02,92000,92500,89100,89300,421589
2008-05-30,91100,92000,90300,91800,415738
2008-05-29,88200,90800,88000,90300,459451
2008-05-28,90100,90600,87500,87600,555235
2008-05-27,90600,91200,89300,90600,234447
2008-05-26,90200,91300,88400,90300,327651
2008-05-23,91400,91900,89800,91200,317392
2008-05-22,90900,92800,88900,91500,425447
2008-05-21,91000,93500,90500,91900,480346
2008-05-20,94400,94400,91400,92000,603462
2008-05-19,97300,97600,93200,94400,619554
2008-05-16,97500,99200,96400,97000,316854
2008-05-15,94700,98300,94700,98200,479560
2008-05-14,95900,96500,93600,95400,371303
2008-05-13,93500,96000,92900,96000,435377
2008-05-09,94500,94600,91600,93600,385281
2008-05-08,94100,96500,93300,93600,376784
2008-05-07,94100,96500,94100,95100,387319
2008-05-06,95300,95700,93200,94300,496908
2008-05-02,92900,95500,92700,94800,1149909
2008-04-30,89200,92200,89000,91900,826201
2008-04-29,87000,91000,85700,89000,1029761
2008-04-28,86100,87500,85500,86300,362890
2008-04-25,82500,85600,82500,85500,595598
2008-04-24,83200,84000,81800,82400,350036
2008-04-23,84200,85600,83000,83200,541655
2008-04-22,83600,85400,83400,85000,740256
2008-04-21,82700,84400,82100,83200,993513
2008-04-18,82400,82600,81500,82200,455941
2008-04-17,82500,82700,81100,82200,417386
2008-04-16,82200,82400,81400,82000,449331
2008-04-15,82700,83600,81200,82700,545200
2008-04-14,80100,83500,80100,82700,890167
2008-04-11,78100,81400,78000,81000,1237231
2008-04-10,77100,78500,76700,77800,542211
2008-04-08,76800,77200,75800,76600,401288
2008-04-07,77000,77800,76400,77000,436169
2008-04-04,78300,78300,76700,77600,374716
2008-04-03,78700,79900,78300,78300,661568
2008-04-02,77300,79200,77200,78700,1052259
2008-04-01,76600,77200,75400,76400,468676
2008-03-31,76400,77900,76400,77200,653259
2008-03-28,75000,77200,74800,77000,1268308
2008-03-27,74100,75700,73600,75000,603620
2008-03-26,74500,74700,74100,74500,477899
2008-03-25,73700,75200,73100,74400,725888
2008-03-24,72800,73400,72500,73200,303133
2008-03-21,73100,73800,72100,72500,517319
2008-03-20,70800,73400,70800,72300,785980
2008-03-19,71100,72000,70600,71300,569576
2008-03-18,69200,71100,68300,69300,660679
2008-03-17,68900,69200,67800,68100,554413
2008-03-14,69000,69600,67600,68600,404601
2008-03-13,68900,69600,68000,68000,363162
2008-03-12,70900,71200,69200,69200,423195
2008-03-11,68000,69400,67500,69100,747568
2008-03-10,68100,69100,68100,68300,566820
2008-03-07,69000,69600,68300,69400,368575
2008-03-06,69500,70400,69500,70400,354021
2008-03-05,69900,70200,69300,69500,869863
2008-03-04,71400,71700,70600,71400,309352
2008-03-03,71500,71800,70900,71400,398430
2008-02-29,73800,74100,72900,72900,581381
2008-02-28,71700,73600,71700,72900,715618
2008-02-27,71000,71500,70700,71000,321353
2008-02-26,71700,72000,70000,70300,309695
2008-02-25,70400,71600,69700,71200,337636
2008-02-22,70200,70600,69000,69700,399605
2008-02-21,70300,70900,69600,69700,485290
2008-02-20,72000,72200,69500,69500,955120
2008-02-19,73700,73800,71900,72400,521473
2008-02-18,73800,74700,72700,73000,291119
2008-02-15,73200,73400,72300,73300,472340
2008-02-14,72500,75200,72500,74000,528570
2008-02-13,74300,74700,72200,72200,775647
2008-02-12,75200,75700,74100,74500,309660
2008-02-11,74500,75500,74200,75200,274186
2008-02-05,76000,76600,74800,75700,372610
2008-02-04,75500,76700,75200,76000,507161
2008-02-01,77700,78500,75300,76000,640481
2008-01-31,77000,77800,75800,77700,616526
2008-01-30,77900,78500,75500,76600,722654
2008-01-29,77500,78500,76800,78300,609134
2008-01-28,76500,78300,75600,76000,437795
2008-01-25,76000,78000,75700,77300,743257
2008-01-24,74600,76200,74500,74800,394691
2008-01-23,74200,75900,73000,74000,650032
2008-01-22,72200,73000,71200,73000,560043
2008-01-21,74900,75000,72300,74300,623190
2008-01-18,74800,75800,73400,75300,945784
2008-01-17,76500,77500,74800,75800,452362
2008-01-16,76500,77200,75100,76500,546123
2008-01-15,79600,79800,76300,77400,780075
2008-01-14,80000,80700,78900,79600,606572
2008-01-11,83700,84500,80700,81500,649947
2008-01-10,83700,84700,83200,83400,299725
2008-01-09,82100,84800,81500,84000,324123
2008-01-08,82100,84600,82100,82900,207913
2008-01-07,82900,83700,81900,83200,276921
2008-01-04,84600,85400,83300,84300,223070
2008-01-03,84000,84900,83500,84600,200433
2008-01-02,86600,87000,84100,84600,582640
2007-12-28,87000,88100,86200,87200,230770
2007-12-27,87500,88300,86700,87200,202499
2007-12-26,87600,88000,86800,87000,333264
2007-12-24,86400,88000,86300,87200,330075
2007-12-21,85900,86900,84900,86000,482069
2007-12-20,88700,88700,86200,86500,389717
2007-12-18,88100,89500,87800,88300,323365
2007-12-17,88500,89400,87100,88100,226549
2007-12-14,89800,90800,87900,88900,289409
2007-12-13,89900,91900,88200,90500,585356
2007-12-12,89000,89700,87800,89400,285275
2007-12-11,90700,90700,88500,89900,275252
2007-12-10,89400,90600,88700,90000,603102
2007-12-07,88600,89600,87700,88700,369147
2007-12-06,87000,89100,87000,87600,557398
2007-12-05,84800,87400,84800,85600,442104
2007-12-04,84500,85400,83500,84800,292771
2007-12-03,85400,86000,83500,84600,535351
2007-11-30,86500,87700,86000,86200,247624
2007-11-29,85800,88100,85600,86200,498752
2007-11-28,85800,86800,83800,84900,446724
2007-11-27,84900,87200,83000,85600,375607
2007-11-26,85200,86300,84900,85200,378180
2007-11-23,83700,86500,83700,85000,486593
2007-11-22,81100,84900,81100,83700,407830
2007-11-21,84800,85000,81900,82700,672108
2007-11-20,86300,86500,83700,85600,566358
2007-11-19,88800,89400,86600,87500,287737
2007-11-16,88000,89300,87000,88100,678551
2007-11-15,85400,89000,84700,87500,1105927
2007-11-14,85300,86700,84600,84600,377914
2007-11-13,82700,84800,82700,83900,297925
2007-11-12,83800,84000,81600,83800,410251
2007-11-09,85200,86100,83400,84800,514668
2007-11-08,86200,86600,84300,85800,595460
2007-11-07,87300,90100,87200,87200,599762
2007-11-06,85100,87500,85100,86100,416329
2007-11-05,86000,86000,83600,85000,313933
2007-11-02,87100,87100,85000,85400,775257
2007-11-01,90500,91100,86900,89100,420426
2007-10-31,90500,91700,88900,89900,520918
2007-10-30,89700,92200,89200,90500,1357239
2007-10-29,83000,90100,82700,88100,2234843
2007-10-26,83500,83900,81600,82100,674594
2007-10-25,81400,82700,79100,82000,949047
2007-10-24,82900,83000,80500,81900,569495
2007-10-23,83900,84300,81600,82500,591970
2007-10-22,84000,84300,81700,83500,875467
2007-10-19,88300,88300,84500,87000,739324
2007-10-18,84900,89800,84800,88200,1658747
2007-10-17,81700,83400,80400,83400,616200
2007-10-16,83200,84400,81100,82700,822190
2007-10-15,85300,85400,82200,83600,976455
2007-10-12,87500,87900,83000,84500,1722607
2007-10-11,89900,90700,86600,88400,1152638
2007-10-10,91400,92700,90100,90300,483765
2007-10-09,90600,91800,89900,90800,381421
2007-10-08,94400,94400,90800,91900,618071
2007-10-05,93300,93700,91100,93600,452459
2007-10-04,98100,98100,92700,93000,914836
2007-10-02,98000,99100,97600,98200,373549
2007-10-01,97000,98000,96300,97400,190809
2007-09-28,96500,97500,95700,97100,323870
2007-09-27,94300,96700,94300,96200,598009
2007-09-21,92800,93600,91000,93600,434808
2007-09-20,94000,94100,90900,93800,505228
2007-09-19,91700,94400,91200,94000,546253
2007-09-18,92000,92000,89000,89000,295675
2007-09-17,91500,92500,90000,91500,271015
2007-09-14,92500,93300,91400,92000,294616
2007-09-13,91300,93100,90700,92500,576012
2007-09-12,92500,92900,90200,90500,249882
2007-09-11,91800,93800,91100,92000,290473
2007-09-10,92700,93000,90200,91000,579193
2007-09-07,96900,97000,92300,94600,522996
2007-09-06,96600,97600,95400,96900,321809
2007-09-05,97800,99200,96300,96600,314092
2007-09-04,98100,100000,96000,96000,319450
2007-09-03,99500,99500,97900,98200,297680
2007-08-31,98900,101000,98800,101000,365708
2007-08-30,96500,99200,96200,99100,562739
2007-08-29,91200,95300,90500,95300,472209
2007-08-28,98500,98500,94000,94000,496856
2007-08-27,100500,101500,98000,98600,312996
2007-08-24,97200,99300,97100,99000,202409
2007-08-23,97800,100500,97700,98300,636648
