date,close,open,high,low,volume,diff
06-15-15,1088.45,1097.55,1097.55,1077.15,-,-0.84%
06-14-15,1097.65,1098.05,1099.25,1095.3,-,0.24%
06-12-15,1095,1107.55,1107.65,1094.35,-,-1.14%
06-11-15,1107.65,1114.7,1117.1,1101.65,-,-0.62%
06-10-15,1114.55,1109,1119.5,1105.85,-,0.49%
06-09-15,1109.1,1102.95,1114.9,1102.45,-,0.58%
06-08-15,1102.75,1094.4,1103.9,1094.3,-,0.78%
06-07-15,1094.25,1097.05,1097.05,1094.25,-,-0.17%
06-05-15,1096.1,1100.95,1101.05,1088.55,-,-0.45%
06-04-15,1101,1105.25,1109.3,1095.5,-,-0.37%
06-03-15,1105.05,1113.4,1116.95,1100.8,-,-0.75%
06-02-15,1113.35,1104.4,1114.8,1101.35,-,0.81%
06-01-15,1104.35,1111.45,1123.95,1102.9,-,-0.65%
05-31-15,1111.55,1112.7,1113.95,1110.55,-,-0.08%
05-29-15,1112.4,1118.25,1119.8,1111.05,-,-0.51%
05-28-15,1118.15,1119.75,1127.35,1108.95,-,-0.14%
05-27-15,1119.75,1126.45,1131.05,1115.65,-,-0.60%
05-26-15,1126.5,1149.1,1149.9,1123.2,-,-1.96%
05-25-15,1149.05,1145.45,1152.25,1144.05,-,0.34%
05-24-15,1145.15,1147.2,1147.2,1144.5,-,-0.16%
05-22-15,1146.95,1154.35,1161.7,1144.55,-,-0.68%
05-21-15,1154.75,1156.2,1159.65,1145.75,-,-0.12%
05-20-15,1156.1,1153.65,1160.55,1148.2,-,0.20%
05-19-15,1153.8,1174.25,1174.3,1147.85,-,-1.75%
05-18-15,1174.3,1167.85,1179.6,1164.05,-,0.59%
05-17-15,1167.45,1169.3,1170.45,1167.25,-,-0.11%
05-15-15,1168.7,1159.35,1172.8,1150.9,-,0.80%
05-14-15,1159.4,1147.3,1166.45,1147,-,1.04%
05-13-15,1147.5,1132.5,1153.05,1130.1,-,1.28%
05-12-15,1133.05,1126.6,1141.5,1126.25,-,0.62%
05-11-15,1126.1,1142.15,1143.2,1122.6,-,-1.40%
05-10-15,1142.05,1142.05,1143.4,1140.95,-,0.03%
05-08-15,1141.75,1132.65,1145.5,1130.6,-,0.81%
05-07-15,1132.55,1143.05,1144.65,1130.35,-,-0.99%
05-06-15,1143.85,1148.55,1150.75,1136.65,-,-0.40%
05-05-15,1148.4,1148.25,1157.35,1142.6,-,0.01%
05-04-15,1148.3,1129.55,1154.3,1129.15,-,1.69%
05-03-15,1129.2,1129.95,1131.1,1128.35,-,-0.19%
05-01-15,1131.4,1142.4,1145.5,1126.4,-,-0.96%
04-30-15,1142.35,1153.05,1156.15,1131.3,-,-0.96%
04-29-15,1153.45,1155.85,1162.9,1151.15,-,-0.20%
04-28-15,1155.8,1142.75,1160.95,1140.6,-,1.14%
04-27-15,1142.75,1123.5,1154.55,1117.95,-,1.67%
04-26-15,1124,1126.3,1126.3,1123.75,-,0.01%
04-24-15,1123.85,1136.25,1138.2,1118.6,-,-1.10%
04-23-15,1136.35,1132.6,1139.85,1126.5,-,0.34%
04-22-15,1132.55,1149.65,1150.65,1129,-,-1.48%
04-21-15,1149.6,1150.25,1159.7,1145.5,-,-0.05%
04-20-15,1150.2,1173.4,1174.2,1144.05,-,-1.96%
04-19-15,1173.25,1170.75,1174.25,1170.75,-,0.12%
04-17-15,1171.9,1161.9,1172.5,1160,-,0.86%
04-16-15,1161.95,1164.2,1174.85,1153.65,-,-0.20%
04-15-15,1164.25,1153.3,1164.75,1147.1,-,0.95%
04-14-15,1153.25,1155.1,1160.65,1141.35,-,-0.16%
04-13-15,1155.15,1174.55,1175.1,1149.2,-,-1.65%
04-12-15,1174.5,1172.6,1175.3,1172.6,-,0.08%
04-10-15,1173.6,1156.8,1177.65,1156.45,-,1.47%
04-09-15,1156.55,1163.85,1166.9,1155.5,-,-0.67%
04-08-15,1164.3,1170.6,1177.95,1161.3,-,-0.49%
04-07-15,1170.05,1174.75,1175.85,1165.1,-,-0.41%
04-06-15,1174.9,1174.7,1187.95,1172.5,-,0.00%
04-05-15,1174.85,1162.6,1174.9,1162.45,-,1.67%
04-02-15,1155.5,1161.65,1165.85,1150.6,-,-0.49%
04-01-15,1161.2,1139.6,1169.05,1133.2,-,1.90%
03-31-15,1139.55,1120.1,1144.6,1115.35,-,1.75%
03-30-15,1119.9,1138.6,1138.8,1114.85,-,-1.65%
03-29-15,1138.65,1140.7,1141.05,1136.4,-,-0.03%
03-27-15,1138.95,1152.9,1153.9,1137.6,-,-1.22%
03-26-15,1153,1143.7,1163.5,1142.65,-,0.86%
03-25-15,1143.2,1138.75,1151.45,1135.15,-,0.38%
03-24-15,1138.85,1146.65,1147.6,1132.45,-,-0.67%
03-23-15,1146.5,1140.7,1149.45,1134.25,-,0.52%
03-22-15,1140.55,1137.25,1140.75,1134.95,-,0.25%
03-20-15,1137.65,1123.55,1143.85,1119.4,-,1.25%
03-19-15,1123.6,1125.1,1132.9,1111.7,-,-0.13%
03-18-15,1125.05,1093.75,1125.3,1087.65,-,2.80%
03-17-15,1094.45,1107.75,1109.35,1087.1,-,-1.24%
03-16-15,1108.15,1116.7,1121.4,1105.05,-,-0.76%
03-15-15,1116.65,1118.6,1119.1,1114.15,-,-0.04%
03-13-15,1117.05,1117.65,1124.35,1113.25,-,-0.04%
