date,close,open,high,low,diff
04-07-17,10.2448,10.1984,10.3527,10.182,0.35%
04-06-17,10.2088,10.1803,10.277,10.1684,0.17%
04-05-17,10.1917,10.148,10.2079,10.1076,0.32%
04-04-17,10.1593,10.0646,10.2079,10.0558,0.84%
04-03-17,10.075,10.0234,10.0922,9.9785,0.42%
03-31-17,10.0333,9.9838,10.0521,9.9678,0.39%
03-30-17,9.9941,9.9988,10.0776,9.9785,-0.15%
03-29-17,10.0092,10.0316,10.0546,9.9909,-0.34%
03-28-17,10.0438,10.0326,10.1077,10.0125,0.02%
03-27-17,10.0421,10.0358,10.1184,10.0153,0.05%
03-24-17,10.0373,10.1098,10.1265,10.0089,-0.82%
03-23-17,10.1202,10.0412,10.1314,10.0161,0.69%
03-22-17,10.0506,10.0414,10.1311,10.0321,-0.01%
03-21-17,10.0517,9.8926,10.0758,9.8853,1.51%
03-20-17,9.9019,10.0154,10.0449,9.8633,-1.15%
03-17-17,10.0168,9.9516,10.0404,9.932,0.55%
03-16-17,9.9618,9.9428,10.0152,9.9236,0.08%
03-15-17,9.9543,10.0119,10.0627,9.9335,-0.68%
03-14-17,10.022,9.9799,10.0434,9.9612,0.29%
03-13-17,9.993,9.9933,10.0392,9.9673,-0.18%
03-10-17,10.0114,10.0808,10.0988,9.9894,-0.80%
03-09-17,10.0926,10.0873,10.1305,10.0535,-0.09%
03-08-17,10.1018,10.0839,10.1155,10.0375,0.07%
03-07-17,10.095,10.133,10.1601,10.0477,-0.48%
03-06-17,10.1432,10.0956,10.1912,10.0928,0.36%
03-03-17,10.1067,10.0482,10.1488,10.0277,0.48%
03-02-17,10.0583,10.0143,10.0741,9.9771,0.32%
03-01-17,10.0262,10.0753,10.0976,9.9942,-0.62%
02-28-17,10.0886,10.0554,10.1214,10.0086,0.22%
02-27-17,10.0665,10.0695,10.1299,10.0269,-0.10%
02-24-17,10.0767,10.0514,10.1014,9.9836,0.13%
02-23-17,10.0634,10.0369,10.0933,10.007,0.15%
02-22-17,10.0488,10.043,10.1379,10.0185,-0.04%
02-21-17,10.0532,10.1155,10.1416,10.0316,-0.73%
02-20-17,10.1271,10.1826,10.2065,10.1059,-0.67%
02-17-17,10.1951,10.0732,10.2339,10.0617,1.09%
02-16-17,10.0852,9.9341,10.11,9.9194,1.42%
02-15-17,9.9442,9.9579,10.0206,9.9107,-0.23%
02-14-17,9.9675,10.0977,10.126,9.9484,-1.39%
02-13-17,10.1078,10.1076,10.1479,10.0454,-0.20%
02-10-17,10.1276,10.1511,10.1847,10.0836,-0.35%
02-09-17,10.1631,10.2188,10.2566,10.1195,-0.65%
02-08-17,10.2292,10.1636,10.2499,10.1538,0.54%
02-07-17,10.1739,10.144,10.2526,10.1215,0.15%
02-06-17,10.1588,10.1152,10.176,10.0747,0.57%
02-03-17,10.1017,10.1329,10.196,10.0701,-0.40%
02-02-17,10.1423,10.1776,10.2109,10.1121,-0.44%
02-01-17,10.1869,10.1999,10.2399,10.1438,-0.22%
01-31-17,10.2092,10.2796,10.2993,10.1667,-0.78%
01-30-17,10.2897,10.2249,10.3221,10.2196,0.45%
01-27-17,10.2435,10.2225,10.2531,10.1496,0.07%
01-26-17,10.2365,10.2533,10.2708,10.159,-0.26%
01-25-17,10.2635,10.2726,10.3096,10.2225,-0.21%
01-24-17,10.2846,10.3108,10.3413,10.2443,-0.36%
01-23-17,10.3216,10.2613,10.3424,10.2386,0.66%
01-20-17,10.2543,10.2209,10.2946,10.176,0.23%
01-19-17,10.2305,10.2666,10.2941,10.188,-0.45%
01-18-17,10.2767,10.2959,10.3609,10.2586,-0.29%
01-17-17,10.3062,10.3517,10.4266,10.2705,-0.54%
01-16-17,10.3623,10.2416,10.4045,10.2416,1.00%
01-13-17,10.2593,10.2389,10.289,10.1983,0.08%
01-12-17,10.2516,10.2831,10.3705,10.226,-0.40%
01-11-17,10.2927,10.3713,10.4052,10.2624,-0.85%
01-10-17,10.3809,10.3615,10.4053,10.3054,0.09%
01-09-17,10.3715,10.2659,10.3728,10.2432,0.89%
01-06-17,10.2801,10.2348,10.3096,10.2086,0.31%
01-05-17,10.2483,10.1897,10.279,10.1628,0.47%
01-04-17,10.2005,10.2387,10.2688,10.153,-0.47%
01-03-17,10.2485,10.2342,10.3372,10.1832,0.04%
01-02-17,10.244,10.298,10.3677,10.2154,-0.81%
12-30-16,10.3277,10.3414,10.3896,10.2499,-0.23%
12-29-16,10.3514,10.326,10.3992,10.3212,0.15%
12-28-16,10.3359,10.2739,10.358,10.2434,0.50%
12-27-16,10.2846,10.2458,10.314,10.2251,0.27%
12-26-16,10.257,10.2213,10.2709,10.2085,0.28%
12-23-16,10.2288,10.2428,10.2774,10.2108,-0.25%
12-22-16,10.254,10.1496,10.2917,10.1401,0.93%
12-21-16,10.1591,10.1018,10.2063,10.094,0.43%
12-20-16,10.1159,10.134,10.1832,10.0783,-0.31%
12-19-16,10.1477,10.0483,10.2054,10.0407,0.91%
12-16-16,10.0565,10.0041,10.1135,9.9848,0.43%
12-15-16,10.0139,10.0676,10.0891,9.987,-0.65%
12-14-16,10.0796,10.0972,10.1891,10.0391,-0.28%
12-13-16,10.1081,10.1168,10.1698,10.0814,-0.18%
12-12-16,10.1259,10.1622,10.1828,10.0619,-0.37%
12-09-16,10.1638,10.1821,10.2231,10.1418,-0.32%
12-08-16,10.1967,10.172,10.2456,10.1559,0.15%
12-07-16,10.1813,10.2633,10.2854,10.1445,-0.91%
12-06-16,10.2752,10.2411,10.3221,10.2294,0.22%
12-05-16,10.2522,10.2676,10.3666,10.1811,-0.25%
12-02-16,10.2774,10.2219,10.3277,10.211,0.41%
12-01-16,10.2356,10.275,10.3184,10.1823,-0.52%
11-30-16,10.2896,10.3813,10.4241,10.268,-0.98%
11-29-16,10.3911,10.459,10.4898,10.3415,-0.75%
11-28-16,10.4694,10.38,10.5069,10.3782,0.69%
11-25-16,10.3977,10.4185,10.4616,10.3499,-0.31%
11-24-16,10.43,10.4914,10.5407,10.3832,-0.73%
11-23-16,10.5062,10.517,10.618,10.4463,-0.21%
11-22-16,10.5279,10.6358,10.6783,10.5089,-1.13%
11-21-16,10.6487,10.6354,10.6988,10.5772,0.03%
11-18-16,10.6451,10.7037,10.7574,10.6188,-0.66%
11-17-16,10.7162,10.7222,10.8235,10.676,-0.16%
11-16-16,10.7329,10.6834,10.7641,10.6648,0.35%
11-15-16,10.695,10.7701,10.8442,10.6729,-0.80%
11-14-16,10.7808,10.9233,10.9482,10.7565,-1.33%
11-11-16,10.9259,10.9078,11.0266,10.8617,0.07%
11-10-16,10.9187,10.9433,10.9677,10.8034,-0.36%
11-09-16,10.9581,10.7238,11.4395,10.7047,2.07%
11-08-16,10.7354,10.9176,10.9466,10.7157,-1.77%
11-07-16,10.9288,11.0541,11.0696,10.9,-1.25%
11-04-16,11.0671,11.1017,11.1494,11.0395,-0.41%
11-03-16,11.113,11.0729,11.1442,11.0333,0.26%
11-02-16,11.0843,10.9881,11.1214,10.987,0.75%
11-01-16,11.0014,10.8913,11.0614,10.8324,0.91%
10-31-16,10.9019,10.9449,11.0036,10.8752,-0.51%
10-28-16,10.9576,10.8871,10.9931,10.8404,0.55%
10-27-16,10.8977,10.8886,10.9587,10.8584,-0.02%
10-26-16,10.8998,10.833,10.9246,10.8246,0.52%
10-25-16,10.8437,10.8886,10.9233,10.7808,-0.51%
10-24-16,10.8998,10.9277,10.9504,10.861,-0.39%
10-21-16,10.9425,10.8698,11.0143,10.8446,0.57%
