date,close,open,high,low,diff
10-04-16,851,846.1,852.37,844.72,0.43%
10-03-16,847.32,842.44,849.07,840.55,0.33%
09-30-16,844.5,840.9,845.98,835.53,0.30%
09-29-16,842,839.2,847.17,838.05,0.18%
09-28-16,840.48,840.14,844.48,838.03,-0.06%
09-27-16,841.02,846,849.16,839.06,-0.69%
09-26-16,846.83,839.68,848.17,837.99,0.65%
09-23-16,841.32,842.4,846.11,837.78,-0.25%
09-22-16,843.44,840.69,847.27,838.81,0.22%
09-21-16,841.57,843.39,848.45,837.82,-0.33%
09-20-16,844.32,842.53,848.09,841.32,0.11%
09-19-16,843.39,841.99,848.03,840.19,-0.01%
09-16-16,843.48,844.49,847.26,840.34,-0.22%
09-15-16,845.3,840.35,846.62,836.39,0.45%
09-14-16,841.5,841.08,844.07,837.58,-0.09%
09-13-16,842.23,836.97,846.86,834.98,0.50%
09-12-16,838.07,835.23,841.14,833.79,0.23%
09-09-16,836.15,838.81,844.43,834.17,-0.43%
09-08-16,839.79,836.02,844.24,834.4,0.35%
09-07-16,836.89,840.56,842.66,833.43,-0.56%
09-06-16,841.61,836.27,846.88,836.27,0.49%
09-05-16,837.53,843.39,847.4,836.05,-0.94%
09-02-16,845.44,843.51,848.56,839.05,0.13%
09-01-16,844.38,838.03,847.14,837.21,0.65%
08-31-16,838.89,840.54,843.14,835.61,-0.32%
08-30-16,841.58,846.81,848.78,838.31,-0.74%
08-29-16,847.85,847.75,851.16,844.82,-0.14%
08-26-16,849.07,848.93,855.72,843.87,-0.11%
08-25-16,849.97,852.84,856.58,847.53,-0.44%
08-24-16,853.72,852.56,857.39,849.94,0.04%
08-23-16,853.38,855.18,859.49,850.6,-0.31%
08-22-16,856.06,848.26,857.97,847.02,0.60%
08-19-16,850.96,850.83,856.34,847.71,-0.09%
08-18-16,851.72,847.35,855.42,845.07,0.41%
08-17-16,848.23,842.38,853.36,841.22,0.59%
08-16-16,843.26,841.55,845.28,838.24,0.09%
08-15-16,842.48,842.93,845.69,839.38,-0.16%
08-12-16,843.84,843.75,852.22,841.57,-0.16%
08-11-16,845.23,843.44,850.63,842.63,0.07%
08-10-16,844.6,845.11,849.29,838.88,-0.20%
08-09-16,846.26,846.51,850.93,842.28,-0.13%
08-08-16,847.38,848.4,851.47,841.87,-0.29%
08-05-16,849.84,848.57,852.09,844.36,0.01%
08-04-16,849.72,846.82,851.88,844.7,0.24%
08-03-16,847.69,845.17,849.78,842.4,0.20%
08-02-16,846.04,834.08,847.37,829.55,1.28%
08-01-16,835.38,843.05,848.01,833.09,-1.13%
07-29-16,844.97,842.7,848.86,840.21,0.15%
07-28-16,843.73,846.84,850.82,841.98,-0.47%
07-27-16,847.71,852.29,857.9,842.36,-0.69%
07-26-16,853.63,851.94,858.86,850.2,0.03%
07-25-16,853.35,846.93,854.88,845.12,0.59%
07-22-16,848.34,852.19,855.31,845.03,-0.56%
07-21-16,853.11,854.38,856.1,849.31,-0.21%
07-20-16,854.92,855.33,858.48,850.95,-0.17%
07-19-16,856.37,860.62,862.25,851.37,-0.63%
07-18-16,861.76,861.81,865.91,859.46,-0.12%
07-15-16,862.83,862.87,868.13,858.9,-0.17%
07-14-16,864.3,870.67,874.98,861.52,-0.85%
07-13-16,871.72,870.54,874.5,867.55,0.00%
07-12-16,871.68,865.82,878,864.62,0.56%
07-11-16,866.86,868.72,871.07,861.59,-0.38%
07-08-16,870.17,865.28,872.69,863.33,0.38%
07-07-16,866.84,870.58,873.69,863,-0.57%
07-06-16,871.85,863.67,874.11,857.95,0.81%
07-05-16,864.88,867.01,871.02,861.53,-0.43%
07-04-16,868.61,855.06,869.37,854.48,0.72%
07-01-16,862.44,857.49,862.56,851.98,0.47%
06-30-16,858.44,858.99,863.05,851.3,-0.20%
06-29-16,860.14,861.38,865.82,854.37,-0.24%
06-28-16,862.24,863.4,871.9,857.52,-0.40%
06-27-16,865.69,872.82,882.48,862.96,-1.02%
06-24-16,874.62,867.88,882,853.9,0.65%
06-23-16,868.93,861.21,872.86,859.69,0.79%
06-22-16,862.08,857.69,865.38,857.39,0.31%
06-21-16,859.39,863.61,870.87,857.46,-0.65%
06-20-16,865.05,865.28,871.05,860.84,-0.11%
06-17-16,865.96,862.22,870.64,861.2,0.29%
06-16-16,863.42,864.63,870.16,857.6,-0.31%
06-15-16,866.1,864.59,871.2,861.65,0.05%
06-14-16,865.68,865.11,870.17,862.88,-0.05%
06-13-16,866.14,862.88,870.69,861.91,0.29%
06-10-16,863.65,859.92,865.65,857.02,0.23%
06-09-16,861.68,861.25,868.43,858.47,-0.07%
06-08-16,862.29,861.28,864.62,858.24,-0.03%
06-07-16,862.54,855.7,865.4,853.58,0.67%
06-06-16,856.78,856.55,860.65,852.01,-0.06%
06-03-16,857.3,857.22,865.94,852.95,-0.07%
06-02-16,857.94,864.7,867.19,854.42,-0.84%
06-01-16,865.25,859.09,870.97,858.35,0.55%
05-31-16,860.55,859.32,865.36,854.1,-0.02%
05-30-16,860.71,850.65,861.69,850.3,1.02%
05-27-16,852.02,851.37,854.66,847.99,-0.08%
05-26-16,852.7,849.72,855.03,846.09,0.22%
05-25-16,850.81,852.42,856.34,847.89,-0.32%
05-24-16,853.51,853.32,860.51,849.33,-0.14%
05-23-16,854.72,855.83,861.38,851.23,-0.23%
05-20-16,856.67,857.23,863.73,854.76,-0.18%
05-19-16,858.25,858.82,861.25,854.38,-0.22%
05-18-16,860.1,861.24,866.95,857.83,-0.25%
05-17-16,862.27,857.83,864.9,854.53,0.40%
05-16-16,858.85,852.58,861.57,850.09,0.42%
05-13-16,855.3,856.43,859.21,849.74,-0.24%
05-12-16,857.34,858.24,861.04,851.11,-0.28%
05-11-16,859.71,861.05,864.5,856.85,-0.28%
05-10-16,862.16,858.88,864.13,856.27,0.24%
05-09-16,860.07,859.39,864.33,856.43,-0.18%
05-06-16,861.6,870.74,874.06,857.84,-1.19%
05-05-16,872.01,869.21,876.9,867.74,0.20%
05-04-16,870.3,860.91,872.75,860.19,0.95%
05-03-16,862.08,870.81,878.09,859.35,-1.10%
05-02-16,871.7,868.85,873.76,862.95,0.15%
04-29-16,870.41,866.42,877.05,864.29,0.33%
04-28-16,867.53,870.54,874.66,863.41,-0.49%
04-27-16,871.82,888.5,890.83,868.5,-1.98%
04-26-16,889.39,887.27,891.61,884.7,0.14%
04-25-16,888.16,884.61,888.89,882.49,0.20%
04-22-16,886.36,882.09,889.5,880.51,0.36%
04-21-16,883.22,882.47,888.4,878.65,-0.05%
04-20-16,883.64,880.84,886.65,877.53,0.16%
04-19-16,882.25,886.01,891.19,876.25,-0.52%
04-18-16,886.82,874.85,889.38,869.58,0.11%
04-15-16,885.88,886.76,890.11,880.27,-0.24%
04-14-16,887.98,876.07,891.58,874.96,1.23%
04-13-16,877.22,878.08,882.54,873.89,-0.21%
04-12-16,879.03,866.24,879.68,865.44,1.26%
04-11-16,868.12,868.05,873.86,862.89,-0.24%
04-08-16,870.24,869.73,875.32,865.05,-0.09%
04-07-16,871,877.45,881.4,866.95,-0.83%
04-06-16,878.33,874.84,881.93,870.67,0.27%
04-05-16,876,875.11,879.92,870.07,-0.04%
04-04-16,876.33,879.48,883.23,872.44,-0.46%
04-01-16,880.38,875.59,885.83,874.07,0.41%
03-31-16,876.82,876.62,880.24,871.36,-0.07%
03-30-16,877.44,880.22,884.98,872.67,-0.47%
03-29-16,881.55,878.53,888.32,874.13,0.20%
03-28-16,879.81,875.83,881.59,875.12,0.24%
03-25-16,877.66,878.54,883.36,874.71,-0.25%
03-24-16,879.86,878.89,882.48,871.3,-0.06%
03-23-16,880.38,881.19,886.87,876.43,-0.19%
03-22-16,882.07,878.81,884.29,871.68,0.22%
03-21-16,880.09,883.68,887.38,877.54,-0.59%
03-18-16,885.27,882.27,893.27,880.35,0.19%
03-17-16,883.6,888.84,895.93,879.09,-0.76%
03-16-16,890.34,889.94,897.12,883.97,-0.08%
03-15-16,891.07,892.31,897.78,886.83,-0.31%
03-14-16,893.8,895.16,902.76,888.59,-0.49%
03-11-16,898.17,897.63,902.39,888.76,-0.04%
03-10-16,898.5,903.79,908.02,894.08,-0.74%
03-09-16,905.22,898.63,909.95,896.38,0.62%
03-08-16,899.62,894.79,902.77,893.11,0.40%
03-07-16,896.08,888.57,899.14,885.68,0.46%
03-04-16,891.98,890.26,895.23,884.51,0.10%
03-03-16,891.12,892.31,894.65,885.53,-0.28%
03-02-16,893.59,880.96,896.42,879.26,1.31%
03-01-16,882.06,883.14,886.29,877.42,-0.26%
02-29-16,884.35,886.26,889.48,880.05,-0.23%
02-26-16,886.41,892.23,897.47,881.2,-0.81%
02-25-16,893.66,886.34,896.8,883.02,0.73%
02-24-16,887.18,886.6,891.11,883.35,-0.03%
02-23-16,887.44,883.32,895.31,882.35,0.31%
02-22-16,884.67,881.39,889.31,879.09,0.27%
